"","estado","iniciado","completo","tempo","termo","idade","sexo","escolaridade","estadocivil","estadocivil.outros","formacao","ocupacao","ocupacao.outra","nomeservico","tempodeservico","religiao","religiao.outra","contatoanterior","lidadiretamente","lida.onde","lida.outros","motivocurso","motivo.outros","materialdidatico","prazoatividades","interacaopares","organizacaocurso","import.ajud.tutor","autoavaliacao","part.outrocurso","pp001","pp002","pp003","pp004","pp005","pp006","pp007","pp008","pp009","pp010","pp011","pp012","pp013","pp014","pp015","pp016","pp017","pp018","pp019","pp020","pp021","pp022","pp023","pp024","pp025","pp026","pp027","pp028","pp029","pp030","pp031","pp032","pp033","pp034","pp035","pp036","pp037"
"3078","Finalizadas","15 junho 2014  20:47","15 junho 2014  21:05","18 minutos 33 segundos","Sim","24","Feminino","Ensino Superior Incompleto","União Estável","União Estável","Serviço Social","Estudante","Estudante de Serviço Social","Estudante de Serviço Social","1","Católica","Católica","Sim","Sim","Escola","Escola","Identificação profissional com o tema","Profissão","Muito adequado","Flexível","Muito importante","Muito organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Sim","2","4","4","4","4","5","5","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","1","4","4","4","4","2","2","2","2","4"
"3079","Finalizadas","15 junho 2014  20:47","15 junho 2014  20:57","9 minutos 43 segundos","Sim","25","Feminino","Ensino Superior Completo","Solteiro (a)",NA,"Psicologia","Outros","Psicólogo","Psicólogo","1","Católica",NA,"Sim","Sim","Serviços de atuação",NA,"Para aquisição de conhecimento na área",NA,"Adequado","Flexível","Importante","Organizado","Sempre","Sim, considero","Sim","1","5","4","5","4","5","5","2","2","4","4","4","4","3","3","4","5","2","4","4","4","4","4","1","3","4","5","1","5","4","4","4","2","1","2","3","5"
"3080","Finalizadas","15 junho 2014  20:53","15 junho 2014  21:08","14 minutos 50 segundos","Sim","41","Feminino","Pós-graduação","Casado (a)",NA,"Bacharel e Licenciada em Ciências Contábeis, licenciada em matemática e pedagogia","Professor (a)","Gerente de estabelecimento gráfico","professora do Pronatec","6 anos","Católica",NA,"Sim","Sim","Família",NA,"Por ser uma oportunidade de formação continuada","Atuar como palestrante na área","Adequado","Flexível","Importante","Organizado","Sempre","Sim, considero","Sim","2","4","4","4","4","4","4","2","2","4","4","4","4","3","4","3","4","2","3","4","4","4","4","2","2","3","4","2","3","4","4","4","2","2","2","2","4"
"3081","Em progresso","15 junho 2014  20:59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3082","Finalizadas","15 junho 2014  21:03","15 junho 2014  21:24","20 minutos 24 segundos","Sim","53","Feminino","Pós-graduação","União Estável","não","Pedagogia","Orientador (a)","Não","orientadora Educacional","9","Católica","não","Sim","Não","Outros","Não lido diretamente","Para aquisição de conhecimento na área","Qualificação","Adequado","Pouco flexível","Importante","Organizado","Sempre","Não, não considero","Sim","3","4","4","4","4","4","4","3","2","3","3","3","4","2","4","4","4","2","4","3","4","3","4","2","3","2","3","2","3","4","4","3","2","3","3","2","4"
"3083","Finalizadas","15 junho 2014  21:12","15 junho 2014  21:24","11 minutos 56 segundos","Sim","32","Feminino","Pós-graduação","Solteiro (a)",NA,"Licenciatura plena em Geografia","Professor (a)",NA,"Professor de Educação Basica","7 anos","Sem religião",NA,"Não","Sim","Escola",NA,"Por ser uma oportunidade de formação continuada",NA,"Adequado","Flexível","Importante","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Não","4","5","5","5","5","5","5","2","2","4","5","2","5","2","2","2","5","3","5","2","4","4","5","1","4",NA,"2","1",NA,"4","4","2","1","1","4","4","5"
"3084","Finalizadas","15 junho 2014  21:15","15 junho 2014  21:47","31 minutos 53 segundos","Sim","33","Feminino","Pós-graduação","Casado (a)","Não.","Pedagogia e especialização em Orientação Educacional.","Professor (a)","Não.","Professor do Ensino Fundamental(PEF).","3","Evangélica","Não.","Não","Sim","Família","Não.","Para aquisição de conhecimento na área","Não.","Adequado","Pouco flexível","Importante","Organizado","Sempre","Sim, considero","Não","3","4","3","4","3","5","5","2","2","3","2","3","4","2","3","3","3","3","4","4","3","4","4","1","3","2","4","1","3","2","3","2","4","4","4","4","5"
"3085","Finalizadas","15 junho 2014  21:21","15 junho 2014  22:43","1 hora 22 minutos","Sim","47","Feminino","Pós-graduação","Casado (a)",NA,"Pedagogia","Orientador (a)",NA,"Prefeitura Municipal de São João de Meriti","25","Outras","Testemunha de Jeová","Sim","Sim","Comunidade",NA,"Por ser uma oportunidade de formação continuada",NA,"Adequado","Flexível","Pouco importante","Organizado","Raramente","Sim, considero","Sim","2","4","5","5","4","4","5","2","2","3","3","4","4","2","3","4","4","2","3","4","4","4","4","2","2","2","3","2","4","3","3","3","2","2","3","3","4"
"3086","Finalizadas","15 junho 2014  21:22","15 junho 2014  21:37","15 minutos 40 segundos","Sim","42","Feminino","Ensino Superior Incompleto","Casado (a)",NA,"magistério e ciencias biológicas","Professor (a)",NA,NA,"5","Católica",NA,"Sim","Sim","Família",NA,"Para aquisição de conhecimento na área",NA,"Adequado","Muito flexível","Muito importante","Muito organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Sim","2","4","4","4","4","4","4","2","2","5","4","5","4","2","4","4","4","2","4","4","4","4","5","2","2","3","4","2","5","5","5","4","2","2","2","2","5"
"3087","Finalizadas","15 junho 2014  21:24","15 junho 2014  21:56","32 minutos 8 segundos","Sim","34","Feminino","Ensino Superior Completo","Casado (a)","casada","Pedagogia","Professor (a)","Professora","Professora","7","Católica","Católica","Não","Não","Escola","Proerd","Por ser uma oportunidade de formação continuada","Para aquisição de conhecimento na área","Adequado","Pouco flexível","Importante","Organizado","Sempre","Não, não considero","Sim","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4"
"3088","Finalizadas","15 junho 2014  21:25","15 junho 2014  22:04","39 minutos 37 segundos","Sim","38","Feminino","Pós-graduação","Casado (a)","não","não","Diretor (a)","Não","Escola Municpal Maria Morato Mendes-Ed. Infantil, Ens. Fun. na modalidade Ed. Especial","3","Católica","não","Não","Sim","Família","não","Para aquisição de conhecimento na área","não","Adequado","Flexível","Muito importante","Organizado","Às vezes","Sim, considero, porém, poderia estar me esforçando mais","Não","2","4","5","4","4","5","4","2","2","4","4","4","4","2","4","4","4","2","4","4","4","4","4","2","2","3","4","2","4","4","4","4","2","2","2","2","4"
"3089","Finalizadas","15 junho 2014  21:29","15 junho 2014  21:41","11 minutos 42 segundos","Sim","23","Feminino","Ensino Superior Completo","Solteiro (a)",NA,"Pedagogia","Professor (a)",NA,"Professor Docente II","10 meses","Católica",NA,"Não","Não",NA,NA,"Por ser uma oportunidade de formação continuada",NA,"Muito adequado","Flexível","Importante","Muito organizado","Sempre","Sim, considero","Não","2","4","4","4","4","5","4","2","3","4","3","4","5","3","4","4","4","2","4","3","4","4","4","2","2","3","4","1","5","4","4","4","2","1","3","1","5"
"3090","Finalizadas","15 junho 2014  21:34","15 junho 2014  21:48","13 minutos 45 segundos","Sim","48","Feminino","Pós-graduação","Solteiro (a)",NA,"Bacharel em ciencias biologicas e licenciatura plena em ciencias fisicas e biologicas.","Professor (a)",NA,"colégio estadual embaixador josé bonifácio","14","Outras","Creio em Deus.","Sim","Não",NA,NA,"Para aquisição de conhecimento na área",NA,"Muito adequado","Flexível","Importante","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Sim","2","5","5","5","4","4","4","2","2","4","3","4","4","2","4","4","4","2","4","4","4","3","5","1","3","4","4","2","4","4","3","5","2","2","3","2","4"
"3091","Finalizadas","15 junho 2014  21:35","15 junho 2014  22:01","26 minutos 38 segundos","Não","26","Feminino","Ensino Superior Completo","Solteiro (a)","solteira","Licenciatura em Pedagogia","Professor (a)","PEB- Professor de Educação Básica","PEB- Professor de Educação Básica","2","Católica","Católica","Sim","Sim","Comunidade","Comunidade","Identificação profissional com o tema","Identificação pessoal do tema","Adequado","Pouquíssimo flexível","Pouco importante","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Sim","1","2","4","5","3","4","4","3","4","5","2","4","3","3","3","4","4","5","5","3","4","4","4","2","3","2","4","5","4","3","4","3","2","2","2","2","4"
"3092","Finalizadas","15 junho 2014  21:38","15 junho 2014  22:29","50 minutos 45 segundos","Sim","27","Feminino","Ensino Superior Incompleto","União Estável",NA,NA,"Outros","Agente educador","agente educador","1","Católica",NA,"Sim","Sim","Outros","Além de amigos, na comunidade em que moro e trabalho.","Identificação profissional com o tema",NA,"Adequado","Flexível","Importante","Organizado","Às vezes","Sim, considero","Não","2","4","5","4","4","4","5","3","2","5","5","3","4","4","5","1","5","2","3","2","4","5","5","3","1","3","4","1","4","4","4","4","4","2","4","3","5"
"3093","Finalizadas","15 junho 2014  21:38","15 junho 2014  22:09","31 minutos 13 segundos","Sim","30","Feminino","Pós-graduação","Solteiro (a)",NA,"Especialista em Matematica","Professor (a)",NA,"Professor de educação básica","3","Católica",NA,"Não","Não",NA,NA,"Por ser uma oportunidade de formação continuada",NA,"Adequado","Pouco flexível","Muito importante","Organizado","Sempre","Sim, considero","Não","2","1","4","5","4","5","5","1","2","4","3","4","4","2","2","5","5","2","4","5","4","3","1","1","1","2","3","1","5","5","5","4","3","3","2","2","5"
"3094","Em progresso","15 junho 2014  21:40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3095","Finalizadas","15 junho 2014  21:42","15 junho 2014  22:14","31 minutos 22 segundos","Sim","52","Feminino","Pós-graduação","Divorciado (a)",NA,"Pedagogia","Orientador (a)",NA,"Orientação Educacional","25","Evangélica",NA,"Não","Não",NA,NA,"Identificação profissional com o tema",NA,"Muito adequado","Muito flexível","Muito importante","Muito organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Não","1","5","5","5","4","5","5","1","1","4","2","4","4","2","2","4","5","2","4","4","4","2","4","1","1","2","2","1","4","5","2","2","1","1","4","4","5"
"3096","Finalizadas","15 junho 2014  21:43","15 junho 2014  22:25","41 minutos 11 segundos","Sim","35","Feminino","Pós-graduação","Solteiro (a)",NA,"Pedagogia","Coordenador (a) Pedagógico",NA,"Pedagoga no Ensino Fundamental","05","Católica",NA,"Sim","Não",NA,NA,"Por ser uma oportunidade de formação continuada",NA,"Adequado","Flexível","Importante","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Sim","2","5","4","5","3","5","5","1","3","4","2","4","4","3","3","3","4","2","4","3","4","4","4","2","2","3","4","2","4","4","4","3","2","2","2","2","4"
"3097","Em progresso","15 junho 2014  21:45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3098","Finalizadas","15 junho 2014  21:47","15 junho 2014  22:33","46 minutos 36 segundos","Sim","45","Feminino","Pós-graduação","Casado (a)",NA,"Licenciada em História e Pedagogia,especialização em Educação Especial","Professor (a)",NA,"Professora de História e dos anos iniciais do Ensino Fundamental","23","Católica",NA,"Não","Sim","Escola",NA,"Para aquisição de conhecimento na área",NA,"Adequado","Flexível","Muito importante","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Não","2","4","4","4","3","4","3","1","3","4","2","3","4","3","4","3","4","2","3","3","4","4","4","1","1","3","4","2","4","4","4","4","1","1","2","2","4"
"3099","Finalizadas","15 junho 2014  21:49","15 junho 2014  22:07","18 minutos 1 segundo","Sim","28","Feminino","Pós-graduação","Solteiro (a)",NA,"Graduada em Matemática Licenciatura Plena","Professor (a)",NA,"Escola Estadual Norte Mineira","9","Católica",NA,"Não","Sim","Escola",NA,"Para aquisição de conhecimento na área",NA,"Muito adequado","Pouco flexível","Importante","Muito organizado","Sempre","Sim, considero","Sim","1","5","4","4","1","4","4","1","1","2","1","2","4","2","2","2","4","1","4","2","3","3","4","1","1","1","1","1","4","4","4","4","1","1","1","1","3"
"3100","Em progresso","15 junho 2014  21:54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3101","Finalizadas","15 junho 2014  21:54","15 junho 2014  22:09","15 minutos 32 segundos","Sim","47","Feminino","Pós-graduação","Solteiro (a)","solteiro","Letras","Professor (a)","professor","Escola Estadual Francisco Bernardino","26","Católica","católica","Sim","Sim","Escola","amigos","Por ser uma oportunidade de formação continuada","Por ser uma oportunidade de formação continuada","Muito adequado","Muito flexível","Muito importante","Muito organizado","Sempre","Sim, considero","Sim","1","5","5","5","2","5","5","2","5","5","5","5","5","5","5","5","5","2","5","5","5","4","5","2","2","5","5","5","5","5","5","5","2","2","2","2","5"
"3102","Finalizadas","15 junho 2014  21:56","15 junho 2014  22:12","15 minutos 52 segundos","Sim","42","Feminino","Ensino Superior Completo","União Estável",NA,"Letras","Professor (a)",NA,"PEB1 Professora de Inglês","15","Espírita",NA,"Não","Não",NA,NA,"Para aquisição de conhecimento na área",NA,"Muito adequado","Flexível","Muito importante","Organizado","Sempre","Sim, considero","Não","2","4","4","4","2","4","5","1","2","4","4","2","4","4","3","2","4","4","4","4","4","4","4","2","2","2","3","1","4","4","4","4","3","3","3","3","5"
"3103","Em progresso","15 junho 2014  22:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3104","Finalizadas","15 junho 2014  22:05","15 junho 2014  22:30","25 minutos 23 segundos","Sim","54","Feminino","Pós-graduação","Casado (a)","-------","Pedagogia com Licenciatura nas Séries Iniciais do Ensino Fundamental","Professor (a)","--------","Professora D1","1","Candomblé","--------","Não","Sim","Amigos","---------------------","Por ser uma oportunidade de formação continuada","-------------","Muito adequado","Flexível","Importante","Organizado","Sempre","Sim, considero","Não","2","5","4","5","5","4","4","2","2","4","3","4","5","3","3","3","5","2","2","4","2","2","4","1","2","2","3","1","4","4","4","4","2","2","5","2","4"
"3105","Finalizadas","15 junho 2014  22:07","15 junho 2014  22:30","22 minutos 44 segundos","Sim","55","Feminino","Ensino Superior Completo","Divorciado (a)","Divorciada","Professora","Professor (a)","Professor em uso de biblioteca","bibliotecária","10","Outras","evangélica","Sim","Sim","Escola","escola","Para aquisição de conhecimento na área","letra c","Adequado","Flexível","Importante","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Não","2","4","4","4","4","4","4","2","2","2","3","4","4","2","3","5","3","4","4","3","3","3","4","2","3","3","3","3","4","2","3","2","3","2","4","4","3"
"3106","Finalizadas","15 junho 2014  22:08","15 junho 2014  22:37","28 minutos 58 segundos","Sim","52","Feminino","Pós-graduação","Divorciado (a)","DIVORCIADA","pedagogia e arte visuais","Orientador (a)","coordenadora e professora em escola particular","Orientadora educacional e professor","18","Outras","DEUS","Não","Sim","Escola","ESCOLA","Identificação profissional com o tema","APROFUNDAMENTO NO ASSUNTO","Adequado","Pouco flexível","Pouco importante","Muito organizado","Sempre","Não, não considero","Sim","2","5","5","5","5","5","3","1","3","4","5","5","4","3","4","5","4","2","4","4","4","4","4","2","1","3","3","1","4","4","4","4","2","2","2","1","5"
"3107","Finalizadas","15 junho 2014  22:10","15 junho 2014  22:27","16 minutos 38 segundos","Sim","52","Feminino","Pós-graduação","Casado (a)","nao","Graduação em Pedagogia e Pós- graduação em Psicopedagogia","Professor (a)","nao","Prefeitura Municipal de Pinhao","18","Católica","nao","Sim","Não","Comunidade","nao","Para aquisição de conhecimento na área","para adquirir mais conhecimentos","Adequado","Flexível","Importante","Organizado","Raramente","Sim, considero, porém, poderia estar me esforçando mais","Sim","1","4","4","4","4","4","4","4","3","4","4","3","4","2","4","3","4","3","4","4","3","4","4","4","3","3","3","2","3","4","4","4","3","2","2","2","4"
"3108","Finalizadas","15 junho 2014  22:12","15 junho 2014  22:43","30 minutos 34 segundos","Sim","49","Masculino","Ensino Superior Completo","Solteiro (a)",NA,"matemática (licenciatura)","Professor (a)",NA,"peb II","6","Católica",NA,"Sim","Sim","Amigos",NA,"Por ser uma oportunidade de formação continuada",NA,"Adequado","Flexível","Muito importante","Organizado","Sempre","Sim, considero","Sim","2","5","4","5","3","4","4","1","3","3","3","4","4","3","2","4","4","2","4","3","3","3","4","2","2","4","3","1","3","4","3","4","2","1","2","2","4"
"3109","Finalizadas","15 junho 2014  22:13","15 junho 2014  22:33","20 minutos 27 segundos","Sim","54","Masculino","Pós-graduação","Divorciado (a)",NA,"Biólogo  e Biomédico","Diretor (a)",NA,"Colégio Estadual","30","Espírita",NA,"Não","Não",NA,NA,"Identificação profissional com o tema","Tentar observar nossos jovens e ajuda-los o quanto antes.","Adequado","Flexível","Importante","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Sim","2","4","4","4","4","5","5","2","2","2","4","2","4","4","4","2","4","2","4","4","2","2","4","2","2","2","2","2","2","4","2","4","1","1","1","1","4"
"3110","Finalizadas","15 junho 2014  22:13","15 junho 2014  22:44","31 minutos 8 segundos","Sim","40","Feminino","Ensino Superior Completo","Casado (a)","casada","pedagogia","Supervisor (a)","supervisora","escola estadual santo antônio","4","Espírita","espírita","Não","Sim","Amigos","amigos","Por ser uma oportunidade de formação continuada","oportunidade de formação continuada","Adequado","Flexível","Importante","Organizado","Sempre","Sim, considero","Não","4","4","4","5","4","5","4","2","4","4","4","4","4","4","4","4","4","2","5","4","4","5","4","2","2","4","4","2","4","4","4","4","2","2","2","2","4"
